asset_id,category,batch,source_ref,pure_path,annotated_path,prompt_source,annotation_source,status,story_stage,stage_name,whitebox_reference_path
CHR_BLY_C_FRONT,character_design_v2,CHAR,17_character_sheet_generation_prompts_v2.md,visual_assets/pure/character_design_v2/CHR_BLY_C_FRONT_v001.png,visual_assets/annotated/character_design_v2/CHR_BLY_C_FRONT_v001_annotated.png,17_character_sheet_generation_prompts_v2.md,16_character_design_bible_v2.md,planned,,,
CHR_BLY_C_TURN,character_design_v2,CHAR,17_character_sheet_generation_prompts_v2.md,visual_assets/pure/character_design_v2/CHR_BLY_C_TURN_v001.png,visual_assets/annotated/character_design_v2/CHR_BLY_C_TURN_v001_annotated.png,17_character_sheet_generation_prompts_v2.md,16_character_design_bible_v2.md,planned,,,
CHR_BLY_C_EXP,character_design_v2,CHAR,17_character_sheet_generation_prompts_v2.md,visual_assets/pure/character_design_v2/CHR_BLY_C_EXP_v001.png,visual_assets/annotated/character_design_v2/CHR_BLY_C_EXP_v001_annotated.png,17_character_sheet_generation_prompts_v2.md,16_character_design_bible_v2.md,planned,,,
CHR_BLY_C_POSE,character_design_v2,CHAR,17_character_sheet_generation_prompts_v2.md,visual_assets/pure/character_design_v2/CHR_BLY_C_POSE_v001.png,visual_assets/annotated/character_design_v2/CHR_BLY_C_POSE_v001_annotated.png,17_character_sheet_generation_prompts_v2.md,16_character_design_bible_v2.md,planned,,,
CHR_BLY_D_FRONT,character_design_v2,CHAR,17_character_sheet_generation_prompts_v2.md,visual_assets/pure/character_design_v2/CHR_BLY_D_FRONT_v001.png,visual_assets/annotated/character_design_v2/CHR_BLY_D_FRONT_v001_annotated.png,17_character_sheet_generation_prompts_v2.md,16_character_design_bible_v2.md,planned,,,
CHR_BLY_D_TURN,character_design_v2,CHAR,17_character_sheet_generation_prompts_v2.md,visual_assets/pure/character_design_v2/CHR_BLY_D_TURN_v001.png,visual_assets/annotated/character_design_v2/CHR_BLY_D_TURN_v001_annotated.png,17_character_sheet_generation_prompts_v2.md,16_character_design_bible_v2.md,planned,,,
CHR_BLY_D_EXP,character_design_v2,CHAR,17_character_sheet_generation_prompts_v2.md,visual_assets/pure/character_design_v2/CHR_BLY_D_EXP_v001.png,visual_assets/annotated/character_design_v2/CHR_BLY_D_EXP_v001_annotated.png,17_character_sheet_generation_prompts_v2.md,16_character_design_bible_v2.md,planned,,,
CHR_BLY_D_POSE,character_design_v2,CHAR,17_character_sheet_generation_prompts_v2.md,visual_assets/pure/character_design_v2/CHR_BLY_D_POSE_v001.png,visual_assets/annotated/character_design_v2/CHR_BLY_D_POSE_v001_annotated.png,17_character_sheet_generation_prompts_v2.md,16_character_design_bible_v2.md,planned,,,
REL_BROTHERS,character_design_v2,CHAR,17_character_sheet_generation_prompts_v2.md,visual_assets/pure/character_design_v2/REL_BROTHERS_v001.png,visual_assets/annotated/character_design_v2/REL_BROTHERS_v001_annotated.png,17_character_sheet_generation_prompts_v2.md,16_character_design_bible_v2.md,planned,,,
REL_BULLIES,character_design_v2,CHAR,17_character_sheet_generation_prompts_v2.md,visual_assets/pure/character_design_v2/REL_BULLIES_v001.png,visual_assets/annotated/character_design_v2/REL_BULLIES_v001_annotated.png,17_character_sheet_generation_prompts_v2.md,16_character_design_bible_v2.md,planned,,,
REL_ALLEY_STANDOFF,character_design_v2,CHAR,17_character_sheet_generation_prompts_v2.md,visual_assets/pure/character_design_v2/REL_ALLEY_STANDOFF_v001.png,visual_assets/annotated/character_design_v2/REL_ALLEY_STANDOFF_v001_annotated.png,17_character_sheet_generation_prompts_v2.md,16_character_design_bible_v2.md,planned,,,
PIXEL_CHARACTER_CONVERSION,character_design_v2,CHAR,17_character_sheet_generation_prompts_v2.md,visual_assets/pure/character_design_v2/PIXEL_CHARACTER_CONVERSION_v001.png,visual_assets/annotated/character_design_v2/PIXEL_CHARACTER_CONVERSION_v001_annotated.png,17_character_sheet_generation_prompts_v2.md,16_character_design_bible_v2.md,planned,,,
